label,weight,height
8733,96.8,56.0
8735,122.8,65.0
8736,104.4,57.0
8737,114.2,59.0
8738,154.0,63.0
8739,120.6,61.5
8741,59.4,58.0
8742,104.6,57.0
8744,90.4,60.0
8746,113.2,62.0
8747,126.4,65.0
8751,102.0,57.0
8757,108.8,64.0
8758,76.8,56.0
8760,87.6,59.0
8768,90.8,57.0
8769,82.2,61.0
8771,84.4,58.0
8772,110.8,58.5
8773,84.8,62.0
8774,97.0,59.0
8783,94.0,58.5
8785,86.4,59.0
8795,84.8,58.0
8799,106.6,56.0
8801,142.2,70.0
8802,143.2,70.0
8804,106.6,63.5
8806,110.2,62.0
8807,129.2,65.0
8808,95.6,64.0
8810,90.0,59.0
8811,130.8,68.0
8812,86.0,59.0
8814,177.8,65.0
8815,102.8,64.0
8816,99.2,64.0
8818,78.0,58.0
8819,111.6,62.5
8820,57.6,50.5
8821,96.8,60.5
8823,119.2,65.0
8825,95.0,62.0
8826,76.8,58.5
8828,86.4,58.0
8829,100.8,61.0
8831,151.6,65.0
8832,135.6,62.5
8834,79.2,59.0
8835,92.0,62.0
8837,83.6,62.5
8838,90.2,64.0
8844,138.0,68.5
8847,118.8,63.5
8849,117.8,62.0
8851,82.8,59.0
8852,77.2,61.0
8853,152.0,62.0
8854,78.0,57.0
8856,131.0,68.0
8858,117.8,63.0
8861,109.0,66.0
8863,93.6,60.0
8865,124.2,63.0
8866,134.6,59.0
8871,116.2,65.0
8872,79.6,59.0
8874,137.4,66.0
8875,88.8,58.0
8887,263.0,68.0
8889,164.2,69.5
8891,108.8,62.0
8892,95.6,60.0
8894,126.2,64.5
8899,129.8,63.5
8900,123.6,63.5
8902,152.0,62.5
8903,142.4,65.5
8904,113.0,65.0
8905,130.0,64.0
8906,104.4,65.0
8908,200.2,72.5
8909,120.6,61.0
8910,153.2,69.0
8912,126.8,65.0
8916,142.6,63.0
8917,155.4,64.0
8918,109.8,65.0
8919,198.6,67.0
8922,134.0,69.0
8924,143.8,62.5
8925,137.2,68.0
8926,119.4,63.0
8927,185.8,72.0
8928,154.8,69.0
8929,239.0,73.0
8931,133.4,66.0
8932,101.8,62.0
8933,113.8,62.0
8936,142.2,68.0
8937,187.2,64.0
8938,164.8,72.0
8939,107.2,58.5
8941,127.8,66.0
8943,108.0,64.5
8944,128.8,65.0
8945,144.8,68.0
8948,141.6,70.0
8949,142.8,70.0
8951,128.0,63.0
8952,90.4,63.0
8954,116.8,65.5
8955,92.8,59.5
8956,76.2,58.5
8959,104.0,60.0
8960,131.2,62.0
8963,76.2,56.0
8966,183.0,65.5
8967,106.8,61.0
8968,94.6,67.0
8969,117.4,63.5
8970,191.0,63.0
8971,123.2,63.5
8972,127.8,61.5
8973,120.2,65.5
8974,136.0,58.5
8981,76.0,56.0
8983,92.2,60.5
8985,88.4,60.0
8987,110.4,60.5
8988,102.2,60.0
8998,140.0,68.5
8999,142.8,64.0
9001,137.6,63.0
9012,161.2,66.0
9013,124.2,63.0
9014,125.8,70.0
9023,92.8,62.5
9025,139.2,67.5
9026,128.2,67.0
9027,75.6,60.0
9028,103.2,63.0
9029,175.8,64.5
9030,123.2,63.0
9031,111.0,63.0
9032,115.6,61.5
9033,117.8,60.5
9035,92.0,57.5
9036,135.2,60.5
9037,129.4,62.5
9038,80.8,57.0
9039,203.0,64.0
9040,132.6,61.5
9041,140.2,63.0
9042,135.0,61.0
9047,164.8,67.0
9048,155.8,62.5
9051,160.8,63.0
9052,95.0,64.0
9053,127.0,65.0
9055,115.8,66.0
9056,113.8,63.5
9058,130.8,64.0
9062,132.4,66.0
9064,114.4,65.0
9066,114.8,63.0
9069,160.6,61.0
9073,114.0,66.5
9077,119.4,63.5
9078,106.4,65.0
9080,125.4,63.0
9083,143.0,68.0
9085,106.2,64.5
9086,123.4,64.0
9088,124.4,65.0
9091,108.4,60.0
9094,62.8,50.0
9095,150.8,62.0
9096,86.4,61.0
9099,108.8,64.0
9100,131.0,60.0
9101,112.8,62.0
9105,191.4,69.5
9106,141.4,70.0
9107,180.2,65.0
9108,86.2,60.5
9109,106.8,63.0
9110,166.4,61.5
9111,176.4,65.5
9118,112.2,66.0
9119,161.2,68.0
9127,128.6,59.5
9129,123.2,65.5
9130,116.0,63.0
9133,115.8,61.5
9136,159.0,66.5
9138,118.4,64.0
9139,149.0,67.0
9140,119.4,62.0
9141,89.8,61.0
9142,147.2,60.5
9145,113.4,66.0
9152,135.4,67.0
9153,137.4,62.5
9154,202.8,65.5
9155,129.6,65.0
9157,142.0,65.5
9159,120.2,67.5
9161,98.4,57.5
9162,103.6,63.5
9164,107.2,62.0
9167,86.6,58.5
9168,98.2,60.0
9169,89.2,58.0
9170,142.6,69.0
9172,94.8,61.0
9174,125.0,66.5
9176,67.8,56.0
9180,87.0,59.5
9184,112.2,65.0
9185,93.4,62.0
9188,104.2,62.5
9190,89.2,57.5
9194,83.0,59.0
9198,65.4,56.5
9199,80.6,60.0
9200,173.0,67.0
9203,100.2,64.5
9204,91.6,57.5
9210,121.4,60.0
9212,119.2,61.0
9215,77.8,59.0
9218,168.8,62.5
9220,103.8,62.5
9225,134.6,63.5
9227,102.4,61.5
9229,116.6,57.0
9231,202.2,68.0
9234,114.8,63.0
9235,135.0,62.0
9243,110.4,63.5
9244,141.2,63.0
9246,70.0,54.0
9249,88.0,60.0
9253,146.0,64.0
9255,123.6,62.0
9263,90.6,60.0
9266,143.2,65.0
9267,175.6,64.0
9268,118.8,70.0
9270,172.0,68.0
9274,85.2,60.0
9276,70.2,56.0
9282,109.2,65.0
9283,108.8,57.5
9286,94.2,59.0
9295,78.8,60.0
9296,128.8,60.0
9297,143.0,65.0
9302,124.4,55.0
9303,110.4,62.0
9306,93.6,56.0
9307,115.2,64.0
9308,121.0,59.0
9313,122.0,69.0
9314,103.2,65.0
9315,110.6,63.5
9319,144.8,70.0
9322,119.0,64.0
9323,120.2,66.0
9332,112.6,63.0
9337,113.8,65.0
9339,95.6,60.0
9340,98.6,59.0
9345,175.6,64.0
9348,104.2,60.0
9349,128.8,70.0
9353,170.8,69.0
9354,246.2,64.0
9355,192.4,68.0
9357,140.0,61.0
9358,178.8,69.0
9359,252.4,67.0
9361,275.4,66.0
9362,71.8,53.0
9363,197.6,60.0
9365,81.6,58.0
9367,142.0,68.0
9370,69.4,56.0
9371,134.0,67.0
9372,123.6,60.5
9374,128.2,62.0
9376,153.8,72.0
9377,168.8,73.0
9378,145.0,70.0
9379,120.4,59.0
9380,201.0,67.0
9381,124.2,62.0
9383,126.0,63.0
9384,119.0,62.0
9385,106.2,64.0
9386,166.0,72.0
9387,124.8,66.0
9388,118.8,64.0
9389,174.0,65.0
9391,190.0,68.0
9395,169.8,68.0
9397,90.0,59.0
9398,151.2,63.0
9400,133.4,64.0
9403,159.8,70.0
9408,98.6,63.5
9412,153.8,67.0
9418,108.6,63.0
9420,161.8,74.5
9422,110.8,61.5
9423,77.6,58.0
9430,194.0,68.0
9434,206.6,66.0
9436,152.2,66.0
9440,141.6,71.0
9442,113.2,61.5
9445,145.4,64.0
9446,143.4,68.0
9449,215.6,70.5
9450,100.2,61.0
9453,128.6,65.5
9456,94.0,63.0
9458,100.6,59.0
9459,122.4,64.5
9460,114.2,66.5
9461,150.4,71.5
9462,132.6,68.0
9465,157.4,65.0
9472,98.6,63.0
9474,123.8,66.5
9476,193.2,74.0
9478,109.0,65.5
9479,90.8,60.5
9480,75.4,60.0
9485,276.0,67.5
9486,251.4,70.0
9487,133.4,62.0
9489,145.0,66.0
9490,149.2,70.5
9491,231.2,77.5
9492,113.6,63.5
9493,156.0,67.0
9494,133.4,67.0
9495,96.6,58.0
9500,101.2,52.5
9502,97.6,58.5
9503,136.0,67.5
9504,67.0,57.5
9505,82.4,58.0
9506,127.0,63.0
9510,123.0,64.0
9512,78.4,59.5
9513,119.6,62.0
9516,88.0,57.0
9518,71.8,58.0
9519,82.4,60.0
9520,91.4,64.0
9522,126.0,62.0
9526,91.8,60.5
9529,146.8,60.0
9532,121.6,64.0
9534,110.6,63.5
9537,97.0,61.0
9538,53.0,54.0
9541,208.8,62.0
9546,202.4,64.0
9547,214.8,67.0
9556,76.4,54.5
9557,77.0,55.0
9559,44.6,48.0
9560,67.6,51.0
9561,95.6,57.0
9562,126.6,65.0
9563,134.2,63.0
9564,76.8,56.0
9570,121.2,64.0
9571,103.6,65.0
9572,119.0,64.5
9573,138.8,71.0
9574,119.8,69.0
9581,119.0,64.0
9582,109.8,62.0
9585,79.0,60.0
9589,106.0,59.0
9596,114.0,65.0
9600,224.4,66.5
9603,164.2,71.0
9605,156.4,70.5
9606,99.8,63.0
9607,80.4,58.0
9608,123.4,63.0
9611,93.0,60.5
9613,124.0,65.5
9614,123.8,63.0
9615,160.4,63.0
9618,138.8,66.0
9622,195.2,65.5
9627,50.0,48.5
9628,66.4,53.0
9629,115.2,59.0
9630,112.4,62.0
9631,89.0,60.0
9632,159.8,66.0
9633,132.4,62.0
9636,219.2,74.0
9638,130.6,69.0
9639,124.0,65.5
9642,155.0,67.0
9645,62.6,54.0
9647,200.8,70.0
9652,133.6,63.0
9653,177.2,65.0
9655,196.4,76.0
9656,97.8,63.0
9660,211.6,69.0
9661,116.4,60.0
9662,124.4,64.0
9664,128.4,69.0
9666,204.4,75.0
9668,108.4,67.0
9669,129.0,66.5
9670,180.8,69.0
9672,117.2,62.5
9673,104.4,65.0
9674,173.4,69.0
9675,122.8,60.5
9676,108.2,67.0
9677,156.2,66.5
9678,232.8,62.0
9679,194.2,74.5
9680,124.8,68.0
9683,83.4,58.0
9684,158.8,63.5
9685,208.6,74.5
9688,146.0,70.0
9689,141.2,69.0
9690,269.4,74.0
9693,140.6,68.5
9695,54.2,50.5
9698,108.4,61.0
9699,96.0,57.5
9701,143.4,63.0
9702,181.4,63.0
9704,73.6,57.0
9706,100.2,60.0
9707,65.2,54.0
9708,142.4,63.0
9709,68.0,54.0
9710,134.2,61.0
9711,123.8,61.0
9712,58.2,53.0
9718,124.8,69.0
9719,89.8,63.0
9721,105.0,58.0
9722,114.0,61.5
9723,149.4,67.0
9725,82.6,58.0
9727,71.8,56.0
9728,54.2,49.5
9729,190.2,70.5
9731,147.6,68.0
9732,99.4,60.0
9733,136.0,64.0
9736,51.8,49.0
9737,186.6,74.0
9738,113.6,58.0
9739,105.8,60.0
9740,109.0,57.5
9741,141.2,63.5
9742,142.4,60.0
9744,89.0,56.5
9746,248.2,70.0
9749,73.2,54.5
9750,51.2,49.0
9754,130.8,60.0
9757,69.4,55.0
9759,118.2,65.5
9760,107.4,61.5
9762,122.2,63.0
9763,110.8,60.0
9766,96.2,55.5
9767,142.6,61.5
9768,160.4,64.0
9769,133.4,65.5
9770,189.8,76.5
9771,134.8,68.0
9772,47.0,51.5
9773,179.0,69.0
9779,62.6,53.5
9780,194.6,70.0
9782,94.6,54.5
9784,137.2,60.0
9786,79.4,61.0
9788,118.8,61.0
9790,164.0,70.0
9794,69.2,55.0
9795,112.8,59.5
9798,59.4,54.5
9799,88.8,60.0
9800,83.2,57.0
9801,112.8,62.0
9807,157.6,59.0
9810,73.4,56.5
9811,67.8,52.5
9812,83.8,56.0
9814,188.2,63.0
9816,76.0,53.0
9818,86.6,60.0
9819,131.8,60.0
9821,85.2,55.0
9822,81.2,55.5
9823,122.2,61.5
9824,81.2,54.5
9825,72.4,54.0
9826,62.0,52.5
9827,135.2,64.0
9830,74.2,51.5
9836,147.4,68.0
9837,106.4,60.5
9838,83.2,59.0
9839,172.0,69.5
9844,89.6,58.5
9845,96.8,59.0
9849,156.8,63.0
9851,135.6,61.5
9862,50.0,47.0
9863,140.8,69.5
9864,94.6,59.0
9865,118.0,66.5
9866,176.6,70.0
9869,111.2,60.0
9872,61.4,52.5
9874,80.0,60.0
9876,66.8,53.5
9878,129.0,62.5
9881,134.0,59.5
9882,61.2,51.5
9883,170.2,61.5
9885,129.6,61.0
9886,139.6,67.5
9887,140.4,63.5
9890,128.0,66.5
9891,52.4,50.5
9892,108.4,61.5
9894,94.4,62.0
9902,119.0,67.5
9904,156.6,67.5
9906,137.6,61.0
9907,139.8,65.0
9908,154.6,63.0
9909,163.8,66.5
9910,158.8,67.0
9912,121.0,59.5
9913,181.6,62.0
9914,94.0,55.0
9915,116.2,58.5
9916,162.2,65.5
9917,124.4,62.5
9918,163.2,64.5
9919,165.4,64.0
9920,111.8,61.5
9921,54.6,51.5
9922,113.6,62.0
9923,55.4,50.5
9924,93.8,59.0
9926,142.8,62.5
9927,186.6,65.5
9929,96.0,59.5
9930,65.0,53.5
9931,86.6,60.5
9936,86.8,57.0
9938,142.8,69.0
9939,139.8,62.5
9941,204.0,71.0
9943,126.6,63.0
9944,93.2,58.5
9945,139.6,64.0
9946,103.2,61.0
9947,73.6,50.0
9948,63.6,52.5
9949,110.6,65.0
9950,89.8,59.0
9951,63.4,54.5
9952,57.2,53.0
9953,127.2,70.5
9954,61.6,54.0
9956,96.8,64.0
9958,149.0,66.0
9962,82.4,56.0
9964,291.6,65.5
9965,143.8,59.5
9967,75.0,58.0
9968,68.8,55.0
9969,158.0,66.0
9970,104.8,65.5
9971,187.8,73.5
9972,219.0,73.0
9973,124.8,60.5
9974,123.0,61.0
9975,172.6,71.5
9976,163.2,66.5
9981,69.2,58.0
9983,52.2,54.0
9984,173.2,68.0
9985,112.4,65.0
9986,123.8,67.0
9987,130.0,62.0
9988,156.8,68.0
9992,49.6,50.0
9994,113.2,64.0
9995,212.0,70.0
9998,73.8,56.0
9999,66.2,58.0
10000,162.0,72.0
10001,86.4,61.0
10005,140.4,59.5
10006,63.6,56.5
10007,108.6,65.0
10008,116.8,62.0
10009,161.2,67.5
10013,90.0,56.5
10014,135.8,64.0
10015,77.4,54.5
10016,167.0,71.5
10018,157.6,62.5
10021,70.6,54.0
10022,50.2,48.0
10023,164.2,71.0
10026,127.2,63.5
10031,188.8,72.0
10032,88.4,62.0
10033,113.0,64.0
10035,129.8,65.0
10036,134.8,62.5
10037,158.8,66.5
10040,92.8,56.0
10041,185.4,68.0
10042,194.6,76.0
10053,61.2,55.0
10054,75.4,59.0
10056,50.4,50.0
10057,149.6,72.0
10059,66.8,53.0
10060,131.6,64.0
10061,189.8,68.5
10062,186.6,72.0
10063,163.0,66.0
10064,65.2,53.5
10065,66.4,55.0
10066,111.2,64.0
10067,43.2,47.0
10068,131.2,67.5
10069,94.0,61.5
10070,106.6,64.5
10071,137.2,62.0
10072,77.0,60.0
10077,123.8,62.0
10078,68.6,55.5
10079,214.0,70.0
10080,56.8,55.0
10081,130.8,62.0
10082,58.6,45.5
10083,119.8,60.0
10085,139.2,63.0
10089,59.2,55.0
10090,56.2,50.0
10091,145.6,64.5
10097,94.4,60.0
10098,122.4,63.0
10101,70.0,58.5
10102,108.6,60.0
10103,55.4,48.5
10104,139.4,67.0
10108,75.0,56.0
10109,149.6,70.0
10110,160.2,70.0
10111,127.2,68.5
10112,113.4,63.5
10113,145.0,68.5
10114,153.6,69.0
10115,136.2,67.0
10119,124.2,63.0
10120,127.4,61.5
10122,172.0,70.5
10124,98.4,54.5
10127,182.0,64.0
10133,242.6,69.5
10135,128.0,61.0
10136,119.2,61.5
10137,84.8,60.5
10141,172.2,69.5
10142,169.8,63.5
10143,186.6,65.5
10144,257.2,66.5
10146,139.8,66.0
10147,103.4,64.5
10150,56.8,48.5
10151,99.8,57.0
10152,173.6,66.5
10153,152.8,67.5
10154,133.2,62.0
10165,136.4,65.5
10171,106.2,57.0
10172,120.6,60.5
10173,46.2,47.0
10432,170.4,67.0
10433,124.8,62.5
10439,172.2,62.0
10440,173.0,62.0
10441,120.6,65.0
10442,85.8,58.0
10443,164.8,65.5
10444,105.6,60.5
10447,105.0,61.0
10448,125.2,64.5
10449,140.2,63.0
10450,147.2,65.0
10452,149.8,62.0
10453,228.6,75.0
10454,150.4,68.0
10455,136.8,67.0
10456,176.8,73.0
10457,137.2,61.0
10458,223.0,63.5
10461,152.0,66.0
10464,106.6,53.5
10465,257.2,61.5
10466,155.8,64.0
10467,107.6,61.0
10471,107.6,61.0
10473,151.6,65.0
10474,195.4,65.0
10475,198.0,66.0
10478,187.8,65.0
10479,179.2,61.0
10481,256.0,64.0
10483,131.2,61.0
10484,164.8,63.0
10485,126.6,63.0
10486,170.8,66.0
10487,141.2,67.0
10488,125.4,64.0
10490,189.8,70.0
10491,143.0,64.0
10492,235.0,65.5
10493,144.6,66.0
10494,251.0,65.0
10495,213.6,67.5
10496,118.0,62.0
10498,179.6,69.5
10499,206.6,62.0
10501,128.4,61.0
10503,210.6,62.0
10504,58.6,49.5
10505,161.4,63.0
10506,270.0,66.0
10507,165.0,64.0
10509,137.8,61.0
10511,188.8,63.0
10512,110.0,62.0
10514,134.2,62.0
10515,178.2,64.0
10522,151.6,66.0
10523,143.2,71.0
10525,164.8,65.0
10526,116.2,63.0
10527,218.4,62.0
10530,220.4,73.0
10534,125.4,62.0
10535,248.0,69.0
10536,223.8,71.0
10537,140.6,74.0
10538,257.2,67.0
10539,143.6,66.0
10540,144.2,67.0
10541,125.4,65.0
10542,119.0,62.0
10545,135.2,67.0
10547,124.6,66.0
10548,153.0,70.0
10551,204.4,66.5
10552,215.2,70.0
10553,141.6,65.5
10554,124.4,62.5
10556,142.8,69.5
10557,122.4,62.0
10559,125.8,62.5
10560,182.6,64.5
10563,213.2,70.0
10564,168.4,69.0
10565,205.4,65.0
10566,164.2,64.5
10567,133.6,63.5
10568,155.4,63.0
10570,126.0,69.0
10696,126.4,64.0
10697,108.6,63.5
10698,114.0,64.0
10699,118.0,62.5
10703,169.8,63.0
10704,106.2,58.0
10706,172.0,66.5
10711,102.2,62.5
10714,138.6,62.0
10716,139.8,57.5
10717,140.2,62.5
10718,117.8,63.0
10720,116.0,61.0
10721,118.8,61.0
10722,113.8,60.5
10723,151.2,62.0
10724,143.8,59.0
10725,144.8,61.0
10727,147.4,62.5
10729,123.2,63.0
10730,170.4,69.5
10731,114.6,65.5
10735,144.6,65.5
10737,126.2,59.5
10738,134.4,63.5
10739,51.4,51.0
10741,124.2,67.0
10746,105.8,58.5
10747,108.2,60.5
10748,138.2,63.5
10749,80.8,57.0
10750,106.6,61.0
10751,106.0,60.0
10754,115.4,63.0
10756,115.6,64.0
10757,134.6,61.0
10759,207.4,67.0
10760,127.8,60.0
10761,105.4,63.0
10762,124.6,62.5
10763,111.4,61.5
10764,117.2,58.5
10765,134.6,65.0
10767,112.4,56.5
10768,121.4,61.5
10770,140.0,59.5
10772,130.2,61.0
10773,113.4,64.5
10774,143.0,59.0
10776,125.8,67.5
10779,109.0,62.5
10780,153.4,65.0
10781,165.4,67.0
10783,137.0,61.0
10786,128.2,61.0
10787,144.8,64.0
10788,172.0,64.5
10789,121.8,56.0
10791,98.2,59.0
10794,151.8,61.0
10798,137.4,63.5
10801,128.4,65.0
10806,172.2,67.5
10809,147.4,64.0
10810,115.8,61.0
10811,114.0,59.0
10812,106.0,56.0
10814,121.0,62.0
10815,111.0,60.5
10816,125.4,63.0
10817,131.0,61.0
10822,141.6,64.5
10824,104.4,60.5
10827,134.2,59.5
10828,110.8,56.5
10829,121.0,55.5
10831,92.4,63.0
10835,149.6,66.0
10836,123.2,63.0
10837,121.4,63.0
10840,112.2,66.0
10842,122.0,60.5
10843,48.6,49.5
10845,178.2,68.0
10846,114.2,61.0
10847,105.0,67.0
10848,132.8,62.0
10849,73.0,59.0
10853,151.4,65.0
10854,160.8,69.0
10856,92.6,60.5
10860,103.6,62.0
10866,112.2,65.0
10867,134.6,64.5
10868,126.0,62.0
10870,146.0,64.0
10876,100.2,63.5
10877,175.0,69.5
10878,141.4,67.5
10879,106.8,66.0
10886,147.2,64.5
10887,120.6,66.5
10888,165.6,70.5
10890,114.0,63.5
10898,149.4,67.0
10900,161.2,68.0
10901,116.2,63.0
10902,169.4,69.0
10903,117.6,65.5
10906,118.2,62.0
10908,145.0,65.0
10909,114.4,65.0
10917,162.2,70.5
10918,121.0,63.5
10919,110.2,60.5
10922,155.0,67.0
10923,142.8,68.0
10929,168.8,64.0
10930,116.6,65.0
10937,129.0,69.0
10939,90.6,63.5
10948,144.8,65.0
11204,155.2,65.0
11207,134.4,60.0
11210,218.4,66.0
11211,252.2,69.0
11213,250.4,68.0
11215,152.4,68.0
11217,98.6,61.0
11218,137.6,64.0
11221,130.4,64.0
11226,174.0,68.0
11238,43.4,47.0
11239,68.2,53.0
11241,131.6,63.0
11242,194.6,65.0
11243,147.2,70.0
11244,122.2,63.0
11245,89.2,60.0
11246,58.8,51.0
11247,105.2,56.0
11248,169.2,66.0
11255,178.2,64.0
11256,103.4,63.0
11257,148.4,67.0
11266,170.2,63.0
11267,66.6,45.0
11269,67.2,58.0
11270,118.8,55.0
11271,234.8,69.0
11272,221.2,64.0
11279,73.4,54.0
11281,163.4,70.0
11284,118.6,64.0
11285,189.0,68.0
11294,106.4,59.0
11295,121.8,60.0
11296,135.2,67.0
11303,216.6,71.0
11310,243.8,63.0
11312,44.2,46.0
11313,126.8,65.0
11314,79.4,59.0
11326,144.0,62.0
11331,187.6,63.0
11333,184.6,69.0
11334,101.4,59.0
11335,69.4,50.0
11336,123.6,59.0
11337,135.4,67.0
11338,111.6,57.0
11340,136.8,61.0
11349,65.8,55.0
11350,51.0,51.0
11351,180.6,70.0
11352,45.6,45.0
11353,134.4,63.0
11354,247.8,65.0
11355,225.8,70.0
11361,194.2,62.0
11362,297.8,75.0
11367,175.4,70.0
11369,51.0,50.0
11370,56.2,56.0
11371,135.8,64.0
11373,173.0,64.0
11377,232.0,72.0
11378,206.2,65.0
11379,102.8,64.0
11380,106.8,64.0
11381,125.2,64.0
11382,135.4,68.0
11384,141.2,62.0
11385,177.4,69.0
11386,176.2,68.0
11387,276.0,73.0
11389,163.2,69.0
11390,180.4,67.0
11391,90.2,53.0
11392,118.8,61.0
11396,171.2,62.0
11403,159.6,69.0
11404,106.2,63.0
11405,130.6,61.0
11406,155.0,68.0
11407,196.8,69.0
11411,67.8,57.0
11413,86.2,59.0
11414,103.0,60.0
11415,73.8,52.0
11416,154.2,67.0
11424,220.0,76.0
11491,162.0,69.0
11493,120.8,63.0
11495,145.0,66.0
11498,197.8,65.5
11501,173.6,59.5
11503,170.6,69.0
11505,259.4,66.5
11506,107.4,60.5
11507,155.2,64.0
11509,143.2,66.5
11511,200.4,69.0
11512,112.2,63.5
11513,137.2,64.0
11516,119.0,64.0
11518,210.8,66.0
11519,162.6,66.0
11520,143.0,59.5
11521,197.4,70.0
11527,141.0,71.0
11531,87.0,55.5
11532,102.6,57.0
11533,153.8,67.0
11534,185.6,66.5
11535,159.6,67.5
11536,177.6,67.0
11542,176.8,65.0
11543,115.0,62.5
11549,216.8,69.0
11550,132.4,66.0
11551,161.4,67.0
11553,162.8,65.5
11554,177.6,70.0
11558,135.4,67.0
11559,142.8,66.5
11561,150.6,66.0
11566,139.4,68.0
11568,144.2,63.0
11569,131.4,61.0
11571,151.8,63.0
11574,173.8,66.5
11577,137.0,68.0
11583,123.0,61.0
11584,253.8,63.5
11589,164.6,69.5
11590,157.6,66.5
11592,136.8,68.0
11593,145.8,61.0
11596,205.8,74.0
11597,186.8,68.5
11599,165.2,65.5
11603,129.0,63.0
11604,234.4,67.5
11606,181.6,64.5
11609,157.6,65.0
11613,155.8,68.0
11621,139.2,62.0
11625,160.2,64.0
11627,184.4,69.0
11628,170.2,71.5
11631,163.2,64.5
11635,213.0,67.0
11637,144.4,63.0
11638,251.8,70.0
11639,144.8,70.0
11640,166.0,62.5
11643,143.8,63.5
11644,156.2,66.0
11647,199.2,71.0
11648,130.2,65.0
11649,119.6,65.5
11650,191.2,65.5
11651,224.6,61.0
11652,117.8,63.0
11655,143.6,71.0
11656,118.8,63.5
11660,158.2,63.5
11662,161.8,66.5
11664,173.4,67.0
11665,149.0,67.0
11667,205.8,69.5
11670,202.6,69.0
11678,155.0,64.5
11682,122.4,63.5
11683,123.2,64.5
11684,233.8,68.0
11685,197.0,70.0
11686,144.4,60.5
11694,228.6,69.0
11696,102.0,60.0
11697,144.2,65.0
11707,260.6,71.0
11717,154.2,63.0
11726,150.0,63.5
11731,123.2,66.0
11746,132.8,61.5
11748,129.0,64.5
11750,170.4,73.0
11751,131.8,61.0
11754,175.6,66.5
11759,204.2,73.0
11760,285.6,75.0
11766,141.4,66.5
11769,218.0,50.5
11770,258.0,63.0
11771,143.2,67.0
11772,165.6,68.0
11776,159.2,69.5
11778,127.4,62.0
11779,206.0,77.0
11780,178.0,60.0
11786,217.8,70.0
11787,170.8,67.0
11788,201.8,70.5
11789,158.4,63.5
11792,148.6,64.5
11793,104.2,65.0
11794,180.0,68.5
11795,202.6,68.0
11800,207.0,65.0
11804,256.0,74.0
11806,208.4,67.5
11807,128.2,62.5
11810,137.0,66.0
11812,130.8,66.5
11814,215.6,77.0
11819,140.0,66.0
11821,165.6,64.0
11824,150.6,66.5
11825,260.6,73.0
11829,203.2,70.5
11832,153.6,64.0
11833,132.4,62.5
11834,201.0,72.5
11836,138.4,69.0
11917,205.6,66.0
11918,210.6,74.0
11920,148.6,64.0
11924,170.4,63.0
11925,269.6,63.0
11929,146.2,67.0
11932,210.2,65.5
11933,170.4,65.5
11934,250.4,68.0
11936,255.2,65.5
11937,177.4,70.5
11938,136.0,67.0
11939,190.0,65.5
11941,207.4,66.5
11942,158.8,66.0
11943,170.2,63.0
11945,179.6,61.0
11946,194.0,69.5
11948,206.2,68.5
11949,173.4,64.0
11950,283.8,68.0
11951,247.4,73.0
11980,208.2,62.5
11981,48.8,49.0
11982,120.8,62.0
11983,79.8,63.5
11987,198.6,72.5
11988,105.6,64.5
11992,79.0,50.0
11993,151.8,66.5
11994,175.2,71.0
11995,59.6,52.5
11996,165.2,67.0
11998,116.2,61.5
11999,171.0,72.0
12000,185.4,63.0
12004,155.2,72.0
12005,58.0,53.0
12006,161.4,65.5
12007,194.8,66.0
12008,190.2,66.5
12010,168.4,74.0
12012,157.6,69.0
12014,183.2,71.0
12016,159.8,59.0
12018,136.6,70.0
12019,172.2,69.0
12021,119.8,65.0
12022,169.4,74.0
12023,135.4,63.5
12043,150.2,68.0
12045,156.0,66.0
12047,56.0,49.5
12048,182.8,64.5
12049,168.2,58.5
12050,182.8,64.5
12052,147.4,67.0
12053,82.6,57.0
12055,264.6,65.5
12056,228.8,59.0
12059,149.6,65.0
12063,129.2,59.0
12067,130.6,63.0
12069,209.2,64.0
12070,144.2,63.0
12072,110.8,57.5
12075,109.2,62.0
12076,122.0,61.0
12077,284.2,69.0
12078,166.2,66.0
12085,193.6,73.5
12086,133.2,63.0
12087,210.6,69.5
12089,93.4,59.5
12090,198.2,64.0
12092,192.4,60.0
12093,114.6,60.5
12095,128.8,61.5
12100,230.6,74.0
12101,178.4,63.0
12102,188.8,62.5
12106,132.2,68.0
12107,167.4,63.5
12109,216.8,66.0
12110,188.2,66.5
12111,155.0,63.0
12112,127.2,61.0
12115,150.2,64.0
12116,156.0,67.0
12120,172.6,63.5
12121,181.6,67.0
12124,114.8,66.5
12127,157.6,66.0
12170,128.4,65.5
12172,151.2,68.0
12174,154.0,61.0
12177,161.0,69.0
12179,141.2,66.0
12181,282.6,68.5
12183,155.2,62.5
12186,146.0,64.0
12187,127.0,62.5
12188,192.4,68.5
12191,229.4,65.5
12193,220.8,70.5
12195,152.8,63.5
12197,263.4,68.0
12198,196.2,63.0
12204,169.2,62.0
12205,144.2,65.5
12206,172.0,68.0
12207,119.8,61.5
12209,107.0,60.0
12210,143.2,60.5
12214,115.0,60.0
12217,201.0,70.0
12218,171.2,66.0
12220,155.6,66.0
12224,174.6,68.0
12226,219.4,68.0
12228,227.0,65.0
12234,129.4,65.0
12236,139.6,65.5
12241,156.2,64.5
12242,157.2,64.0
